timestamp,signal,frequency,gain
2022-07-05 13:52:04.969433,False,0,100
2022-07-05 13:52:09.898269,True,1350000,100
2022-07-05 13:52:11.626501,False,0,100
2022-07-05 13:52:13.570497,True,1350000,100
2022-07-05 13:52:15.290501,False,0,0
2022-07-05 13:52:16.812084,False,0,100
2022-07-05 13:52:20.050490,False,0,0
2022-07-05 13:52:27.739715,False,0,100
2022-07-05 13:52:31.884080,False,0,75
2022-07-05 13:52:34.496460,True,600100,75
2022-07-05 13:53:15.653425,True,50000,0
2022-07-05 13:53:16.214161,True,150000,0
2022-07-05 13:53:16.754437,True,250000,0
2022-07-05 13:53:17.300431,True,350000,0
2022-07-05 13:53:17.844944,True,450000,0
2022-07-05 13:53:18.390326,True,550000,0
2022-07-05 13:53:18.943513,True,650000,0
2022-07-05 13:53:19.491229,True,750000,0
2022-07-05 13:53:20.036445,True,850000,0
2022-07-05 13:53:20.581909,True,950000,0
2022-07-05 13:53:21.124213,True,1050000,0
2022-07-05 13:53:21.672043,True,1150000,0
2022-07-05 13:53:22.835755,True,1250000,75
2022-07-05 13:53:23.384486,True,1350000,75
2022-07-05 13:53:23.619855,True,1350000,75
2022-07-05 13:53:24.144111,False,0,75
2022-07-05 13:53:29.466249,False,0,0
2022-07-05 13:53:30.045557,False,0,0
2022-07-05 13:53:30.592233,False,0,0
2022-07-05 13:53:31.137185,False,0,0
2022-07-05 13:53:31.683628,False,0,0
2022-07-05 13:53:32.565660,False,0,0
2022-07-05 13:53:38.562637,True,550000,0
2022-07-05 13:53:39.013693,True,50000,0
2022-07-05 13:53:39.559132,True,150000,0
2022-07-05 13:53:40.101890,True,250000,0
2022-07-05 13:53:40.652774,True,350000,0
2022-07-05 13:53:41.197524,True,450000,0
2022-07-05 13:53:41.749044,True,550000,0
2022-07-05 13:53:42.293568,True,650000,0
2022-07-05 13:53:42.839428,True,750000,0
2022-07-05 13:53:43.395199,True,850000,0
2022-07-05 13:53:43.940140,True,950000,0
2022-07-05 13:53:44.484095,True,1050000,0
2022-07-05 13:53:45.029581,True,1150000,0
2022-07-05 13:53:45.962869,False,0,75
2022-07-05 13:53:46.509505,False,0,75
2022-07-05 13:53:46.745554,False,0,75
2022-07-05 13:53:47.271660,False,0,75
2022-07-05 13:53:49.774557,True,1350000,75
2022-07-05 13:53:50.541486,False,0,0
2022-07-05 13:53:51.092036,False,0,0
2022-07-05 13:53:51.640249,False,0,0
2022-07-05 13:53:52.184166,False,0,0
2022-07-05 13:53:52.728433,False,0,0
2022-07-05 13:53:53.269731,False,0,0
2022-07-05 13:53:54.273890,False,0,0
2022-07-05 13:54:02.139746,True,650000,0
2022-07-05 13:54:02.596277,True,50000,0
2022-07-05 13:54:03.147461,True,150000,0
2022-07-05 13:54:03.696765,True,250000,0
2022-07-05 13:54:04.239726,True,350000,0
2022-07-05 13:54:04.784715,True,450000,0
2022-07-05 13:54:05.333107,True,550000,0
2022-07-05 13:54:05.893761,True,650000,0
2022-07-05 13:54:06.444069,True,750000,0
2022-07-05 13:54:06.988267,True,850000,0
2022-07-05 13:54:07.531990,True,950000,0
2022-07-05 13:54:08.074505,True,1050000,0
2022-07-05 13:54:08.618027,True,1150000,0
2022-07-05 13:54:09.544280,False,0,75
2022-07-05 13:54:10.529763,False,0,75
