timestamp,signal,frequency,gain
2022-07-05 13:26:55.276580,False,0,100
2022-07-05 13:27:05.328405,True,5000000,100
2022-07-05 13:27:10.871097,True,5000000,100
2022-07-05 13:27:16.029403,False,0,100
2022-07-05 13:27:16.170344,False,0,100
2022-07-05 13:27:16.853892,True,5000000,100
2022-07-05 13:27:22.001067,True,5000000,100
2022-07-05 13:27:22.424398,True,1200000,100
2022-07-05 13:27:22.842602,True,1200000,100
2022-07-05 13:27:23.264061,True,900000,100
2022-07-05 13:27:23.700700,True,1200000,100
2022-07-05 13:27:24.248625,True,1190000,100
2022-07-05 13:27:24.806724,True,1180000,100
2022-07-05 13:27:25.351987,True,1170000,100
2022-07-05 13:27:25.898409,True,1160000,100
2022-07-05 13:27:26.444047,True,1150000,100
2022-07-05 13:27:26.971483,True,1140000,100
2022-07-05 13:27:27.523125,True,1130000,100
2022-07-05 13:27:28.066229,True,1120000,100
2022-07-05 13:27:29.912450,True,1110000,100
2022-07-05 13:27:35.078160,False,0,100
2022-07-05 13:27:38.831438,True,1110000,100
2022-07-05 13:27:41.731425,True,1110000,100
2022-07-05 13:27:44.221063,True,1110000,100
2022-07-05 13:27:49.403076,False,0,100
2022-07-05 13:27:49.716018,False,0,100
2022-07-05 13:27:50.511773,True,1110000,100
2022-07-05 13:27:55.692493,False,0,100
