timestamp,signal,frequency,gain
2022-07-05 13:17:12.781081,False,0,100
2022-07-05 13:17:19.862527,True,900000,100
2022-07-05 13:17:25.022128,True,900000,100
2022-07-05 13:17:25.440181,True,1200000,100
2022-07-05 13:17:25.862260,True,1200000,100
2022-07-05 13:17:30.825469,True,1200000,100
2022-07-05 13:17:35.989186,True,1200000,100
2022-07-05 13:17:36.409451,True,1200000,100
2022-07-05 13:17:36.830065,True,1200000,100
2022-07-05 13:17:37.251967,True,900000,100
2022-07-05 13:17:37.672452,True,1200000,100
2022-07-05 13:17:38.215448,True,1190000,100
2022-07-05 13:17:38.761458,True,1180000,100
2022-07-05 13:17:39.304446,True,1170000,100
2022-07-05 13:17:39.843446,True,1160000,100
2022-07-05 13:17:40.387444,True,1150000,100
2022-07-05 13:17:40.933457,True,1140000,100
2022-07-05 13:17:41.478681,True,1130000,100
2022-07-05 13:17:42.020156,True,1120000,100
2022-07-05 13:17:42.569390,True,1110000,100
2022-07-05 13:17:43.114445,True,1100000,100
2022-07-05 13:17:43.658442,True,1090000,100
2022-07-05 13:17:44.202843,True,1080000,100
2022-07-05 13:17:44.750431,True,1070000,100
2022-07-05 13:17:45.291947,True,1060000,100
2022-07-05 13:17:45.837438,True,1050000,100
2022-07-05 13:17:46.381607,True,1040000,100
2022-07-05 13:17:46.929446,True,1030000,100
2022-07-05 13:17:47.469181,True,1020000,100
2022-07-05 13:17:48.016441,True,1010000,100
2022-07-05 13:17:48.562682,True,1000000,100
2022-07-05 13:17:49.108819,True,990000,100
2022-07-05 13:17:49.652608,True,980000,100
2022-07-05 13:17:50.198333,True,970000,100
2022-07-05 13:17:50.744170,True,960000,100
2022-07-05 13:17:51.297200,True,950000,100
2022-07-05 13:17:51.845250,True,940000,100
2022-07-05 13:17:52.390016,True,930000,100
2022-07-05 13:17:52.938298,True,920000,100
2022-07-05 13:17:53.482113,True,910000,100
2022-07-05 13:17:54.026886,True,900000,100
2022-07-05 13:17:54.262335,True,900000,100
2022-07-05 13:17:54.696148,True,1200000,100
2022-07-05 13:17:55.244420,True,1190000,100
2022-07-05 13:17:55.787134,True,1180000,100
2022-07-05 13:17:56.333268,True,1170000,100
2022-07-05 13:17:56.875579,True,1160000,100
2022-07-05 13:17:57.418497,True,1150000,100
2022-07-05 13:17:57.963167,True,1140000,100
2022-07-05 13:17:58.509446,True,1130000,100
2022-07-05 13:17:59.053092,True,1120000,100
2022-07-05 13:17:59.598112,True,1110000,100
2022-07-05 13:18:00.146221,True,1100000,100
2022-07-05 13:18:00.687675,True,1090000,100
2022-07-05 13:18:01.230380,True,1080000,100
2022-07-05 13:18:01.774404,True,1070000,100
2022-07-05 13:18:02.326728,True,1060000,100
2022-07-05 13:18:02.874212,True,1050000,100
2022-07-05 13:18:03.421054,True,1040000,100
2022-07-05 13:18:03.966289,True,1030000,100
2022-07-05 13:18:04.511559,True,1020000,100
2022-07-05 13:18:05.054459,True,1010000,100
2022-07-05 13:18:05.600580,True,1000000,100
2022-07-05 13:18:06.146941,True,990000,100
2022-07-05 13:18:06.695397,True,980000,100
2022-07-05 13:18:07.241971,True,970000,100
2022-07-05 13:18:07.787102,True,960000,100
2022-07-05 13:18:08.334226,True,950000,100
2022-07-05 13:18:08.878242,True,940000,100
2022-07-05 13:18:09.423084,True,930000,100
2022-07-05 13:18:09.968292,True,920000,100
2022-07-05 13:18:10.512479,True,910000,100
2022-07-05 13:18:11.059080,True,900000,100
2022-07-05 13:18:11.291950,True,900000,100
2022-07-05 13:18:16.438386,True,900000,100
2022-07-05 13:18:16.859159,True,1200000,100
2022-07-05 13:18:17.281516,True,1200000,100
2022-07-05 13:18:17.701513,True,900000,100
2022-07-05 13:18:18.125816,True,1200000,100
2022-07-05 13:18:18.685841,True,1190000,100
2022-07-05 13:18:19.231561,True,1180000,100
2022-07-05 13:18:19.775606,True,1170000,100
2022-07-05 13:18:20.340759,True,1160000,100
2022-07-05 13:18:20.883596,True,1150000,100
2022-07-05 13:18:42.512444,True,1140000,100
2022-07-05 13:18:43.276305,False,0,0
2022-07-05 13:18:43.432367,False,0,0
2022-07-05 13:18:43.855295,False,0,0
2022-07-05 13:18:48.275070,False,0,0
2022-07-05 13:18:49.469137,True,50000,0
2022-07-05 13:18:49.907170,True,50000,0
2022-07-05 13:18:50.063182,True,50000,0
2022-07-05 13:18:50.490133,False,0,0
2022-07-05 13:19:26.247592,True,50000,0
2022-07-05 13:19:26.714288,True,50000,0
2022-07-05 13:19:26.870309,True,50000,0
2022-07-05 13:19:27.290584,False,0,0
2022-07-05 13:19:43.238201,True,50000,0
2022-07-05 13:19:43.692307,True,500000,0
2022-07-05 13:19:43.850387,True,500000,0
2022-07-05 13:19:44.280931,False,0,0
2022-07-05 13:19:51.371164,True,500000,0
2022-07-05 13:19:52.182073,False,0,100
2022-07-05 13:19:52.339154,False,0,100
2022-07-05 13:19:52.758222,False,0,100
2022-07-05 13:19:55.380493,False,0,100
2022-07-05 13:19:59.960116,True,5000000,100
2022-07-05 13:20:00.412478,True,5000000,100
2022-07-05 13:20:02.553267,True,5000000,100
2022-07-05 13:20:02.973864,False,0,100
2022-07-05 13:20:15.020782,True,5000000,100
2022-07-05 13:20:58.627449,False,0,0
2022-07-05 13:20:59.391422,False,0,100
2022-07-05 13:21:00.123561,False,0,0
2022-07-05 13:21:00.855230,False,0,100
2022-07-05 13:21:01.603907,False,0,0
2022-07-05 13:21:02.337737,False,0,100
2022-07-05 13:21:03.071296,False,0,0
2022-07-05 13:21:03.805923,False,0,100
2022-07-05 13:21:04.536624,False,0,0
2022-07-05 13:21:05.272517,False,0,100
2022-07-05 13:21:06.016497,False,0,0
2022-07-05 13:21:06.747848,False,0,100
2022-07-05 13:21:07.489999,False,0,0
2022-07-05 13:21:08.233491,False,0,100
2022-07-05 13:21:08.983897,False,0,0
2022-07-05 13:21:09.732835,False,0,100
2022-07-05 13:21:10.470914,False,0,0
2022-07-05 13:21:11.203971,False,0,100
2022-07-05 13:21:11.935829,False,0,0
2022-07-05 13:21:12.669081,False,0,100
2022-07-05 13:21:13.401272,False,0,0
2022-07-05 13:21:14.143722,False,0,100
2022-07-05 13:21:14.888751,False,0,0
2022-07-05 13:21:15.634336,False,0,100
2022-07-05 13:21:16.369115,False,0,0
2022-07-05 13:21:17.103412,False,0,100
2022-07-05 13:21:17.835933,False,0,0
2022-07-05 13:21:18.564279,False,0,100
2022-07-05 13:21:19.298421,False,0,0
2022-07-05 13:21:20.031399,False,0,100
2022-07-05 13:21:20.777861,False,0,0
2022-07-05 13:21:21.526063,False,0,100
2022-07-05 13:21:22.266629,False,0,0
2022-07-05 13:21:23.001532,False,0,100
2022-07-05 13:21:23.733195,False,0,0
2022-07-05 13:21:24.467210,False,0,100
2022-07-05 13:21:25.209951,False,0,0
2022-07-05 13:21:25.944755,False,0,100
2022-07-05 13:21:26.677259,False,0,0
2022-07-05 13:21:27.410175,False,0,100
2022-07-05 13:21:28.141402,False,0,0
2022-07-05 13:21:28.888104,False,0,100
2022-07-05 13:21:29.621440,False,0,0
2022-07-05 13:21:30.355943,False,0,100
2022-07-05 13:21:31.105774,False,0,0
2022-07-05 13:21:31.840984,False,0,100
2022-07-05 13:21:32.588703,False,0,0
2022-07-05 13:21:33.325046,False,0,100
2022-07-05 13:21:34.070573,False,0,0
2022-07-05 13:21:34.800827,False,0,100
2022-07-05 13:21:35.533400,False,0,0
2022-07-05 13:21:36.265749,False,0,100
2022-07-05 13:21:36.999571,False,0,0
2022-07-05 13:21:37.732309,False,0,100
2022-07-05 13:21:38.469924,False,0,0
2022-07-05 13:21:39.215030,False,0,100
2022-07-05 13:21:39.959668,False,0,0
2022-07-05 13:21:40.695866,False,0,100
2022-07-05 13:21:41.445947,False,0,0
2022-07-05 13:21:42.189125,False,0,100
2022-07-05 13:21:42.919929,False,0,0
2022-07-05 13:21:43.649060,False,0,100
2022-07-05 13:21:44.386289,False,0,0
2022-07-05 13:21:45.136378,False,0,100
2022-07-05 13:21:45.883467,False,0,0
2022-07-05 13:21:46.630578,False,0,100
2022-07-05 13:21:47.364621,False,0,0
2022-07-05 13:21:48.115493,False,0,100
2022-07-05 13:21:48.849223,False,0,0
2022-07-05 13:21:49.580181,False,0,100
2022-07-05 13:21:50.313387,False,0,0
2022-07-05 13:21:51.046387,False,0,100
2022-07-05 13:21:51.781999,False,0,0
2022-07-05 13:21:52.513023,False,0,100
2022-07-05 13:21:53.248980,False,0,0
