timestamp,command,argument,signal,frequency,gain
2022-06-29 16:18:20.733517,on,[],True,1000000,100
2022-06-29 16:18:25.914149,hold,"[5, 's']",True,1000000,100
2022-06-29 16:18:26.334187,frequency,1200000,True,1200000,100
2022-06-29 16:18:26.756245,gain,100,True,1200000,100
